Text ID	Context before	Query_item	Context after	Author	Decade	Genre	Source	Subgenre	Title	Year
4182538	audience . Amazon will certainly survive if it gambles on	Lord of the Rings	and falls short of taking the crown away from Game	NA	2010	Magazine	Vanity Fair	NA	Why Amazons Lord of the Rings Show Wont Be the New Game of ...	2017
4182538	platform . In the ongoing streaming wars , consider this	Lord of the Rings	series Amazon 's most prized weapon . But will it	NA	2010	Magazine	Vanity Fair	NA	Why Amazons Lord of the Rings Show Wont Be the New Game of ...	2017
4182681	a glowing orb that evoked for some a lampoon of	Lord of the Rings	. The secretary of state assuring us that no one	NA	2010	Magazine	The Atlantic	NA	North Korea Launches a Missile Into the Sea of Japan	2017
4183052	doing to them . Bottleneck has officially licensed the new	Lord of the Rings	triptych by artist Matt Ferguson . The first of the	NA	2010	Magazine	Nerdist	NA	New LORD OF THE RINGS Prints Track Gandalfs Journey Through ...	2017
4183383	. Set between the events of The Hobbit and The	Lord of the Rings	, : Shadow of War is an open-world action role-playing	NA	2010	Magazine	RollingStone.com	NA	Watch Silicon Valley Star Kumail Nanjiani Voice a Neurotic ...	2017
4183837	Charlie from Lost , but he was also Merry in	Lord of the Rings	. He was hanging out with Billy Boyd ( Pippen	NA	2010	Magazine	Gizmodo	NA	These Lord of the Rings Reunion Show Theres Still Joy in the World	2017
4183837	15th anniversary of that first film in Peter Jackson 's	Lord of the Rings	trilogy . Here are the photos . Fifteen years later	NA	2010	Magazine	Gizmodo	NA	These Lord of the Rings Reunion Show Theres Still Joy in the World	2017
4183837	, moments like this are a blueprint for why the	Lord of the Rings	movies are so incredible . All the technical stuff ?	NA	2010	Magazine	Gizmodo	NA	These Lord of the Rings Reunion Show Theres Still Joy in the World	2017
4184047	not confident the creator will finish what they started ?	Lord of the Rings	is my absolute favorite piece of fiction and is arguably	NA	2010	Magazine	Gizmodo	NA	Postal Apocalypse: (Mostly) Game of Thrones Edition	2017
4184235	slight twist ( and nods to other fantasy properties like	Lord of the Rings	) ; instead of White Walkers , there are Ice	NA	2010	Magazine	Vanity Fair	NA	In Show of Solidarity_ The Simpsons Reminds Everyone to Support ...	2017
4184640	q! q! q! q! : how bleedin ' hard this	Lord of the Rings	adventure game 's sequel will be . Dominate , but	NA	2010	Magazine	Ars Technica	NA	Bludgeoned by orcs: What its like to die repeatedly in Shadow of War	2017
4185250	the lead . The cast 's most famous actor ,	Lord of the Rings	alum Sean Bean , was chosen in part because his	NA	2010	Magazine	Vanity Fair	NA	Game of Thrones: Are Famous Faces Really Ruining Westeros?	2017
4185911	about the usual good vs. evil dichotomy of every other	Lord of the Rings	knock-off . For Martin q! q! q! q! q! q!	NA	2010	Magazine	Mashable	NA	The most mind-blowing White Walker theories from Game of Thrones	2017
4185990	the gold standard for mo-cap acting as Gollum in The	Lord of the Rings	franchise . Now he tops himself , bringing the character	NA	2010	Magazine	RollingStone.com	NA	War for the Planet of the Apes Review: Trilogy Ends With Best Apes ...	2017
4193209	q! be exposed . When J.R.R. Tolkien finished " The	Lord of the Rings	, " he said , " I am dreading the	NA	2010	News	Omaha World-Herald	NA	Tulips tell a tale of risk and reward	2017
4194288	! I also love Star Wars , Star Trek and	Lord of the Rings	. job : Current job is the best . My	NA	2010	News	Virginian-Pilot	NA	Close-up | Deborrah Grulke_ executive director of Chesapeake ...	2017
4194544	also known for producing raunchy comedies and the hit "	Lord of the Rings	" and " " trilogies is capitalizing on one of	NA	2010	News	Los Angeles Times	NA	With new adaptation of It_ New Line Cinema hopes to continue ...	2017
4195803	" Watership Down " ( 1978 ) , " The	Lord of the Rings	" ( 1978 ) and " The Black Cauldron "	NA	2010	News	Los Angeles Times	NA	John Hurt on film: A voice of wit_ mischief and wily humanity	2017
4001794	the four books of J. R. R. Tolkien 's The	Lord of the Rings	, C. S Lewis 's Narnia series , his novel	NA	1990	Academic	Cross Currents	ACAD_Phil_Rel	Re-enchanting the world: Education_ wisdom_ and imagination.	1995
4012780	Walt Disney cartoon or of the Ent episode in The	Lord of the Rings	. Once the equation of human and tree from personification	NA	1990	Academic	Style	ACAD_Humanities	Ways of personifying.	1997
4000988	shall be king . THE POEM ABOVE , penned in	Lord of the Rings	by J. R. R. Tolkien of his beloved king-in-exile Aragorn	NA	2000	Academic	Humanist	ACAD_Phil_Rel	The Virtue of the Weaponed Hero.	2001
4000988	only kill one person at a time . Tolkien 's	Lord of the Rings	book or the book that most influenced the life of	NA	2000	Academic	Humanist	ACAD_Phil_Rel	The Virtue of the Weaponed Hero.	2001
4002062	of the epic character of J. R. R. Tolkien 's	Lord of the Rings	trilogy or George Lucas 's Star Wars movies . Some	NA	2000	Academic	Theological Studies	ACAD_Phil_Rel	THROUGH A GLOSS DARKLY: BIBLICAL ANNOTATIONS AND THEOLOGICAL INTERPRETATION IN MODERN CATHOLIC AND PROTESTANT ENGLISH-LANGUAGE BIBLES.	2006
4015458	publicity , in part because of the success of The	Lord of the Rings	movie trilogy , which was filmed in New Zealand .	NA	2000	Academic	Journal of Environmental Health	ACAD_Medicine	A Comparison of Environmental Legislation and Regulation in New Zealand and the United States.	2006
4015458	is certainly not the relatively untouched wilderness seen in The	Lord of the Rings	movies , but New Zealand and the United States are	NA	2000	Academic	Journal of Environmental Health	ACAD_Medicine	A Comparison of Environmental Legislation and Regulation in New Zealand and the United States.	2006
4021635	, Gollum ( below ) , in the film The	Lord of the Rings	: The Two Towers . Pattern recognition research may simplify	NA	2000	Academic	Mechanical Engineering	ACAD_Sci_Tech	give it TIME.	2007
4021635	allows animated characters to move naturally . < " In	Lord of the Rings	when you see these animation sequences for characters that do	NA	2000	Academic	Mechanical Engineering	ACAD_Sci_Tech	give it TIME.	2007
4027804	foggy world of dementia as Galadriel 's vial in The	Lord of the Rings	, shedding a beam of light in our own private	NA	2000	Academic	Southwest Review	ACAD_Misc	Similes.	2008
4081397	tip of New Zealand close to those fabulous mountains where	Lord of the Rings	( Jackson , 2001 ) was filmed . So ,	NA	2010	Academic	Teacher Librarian	ACAD_Misc	The Learning Commons is Alive in New Zealand.	2010
4081397	, P. ( Director ) . ( 2001 ) .	Lord of the Rings	. Film . ( Available from New Line Warner ,	NA	2010	Academic	Teacher Librarian	ACAD_Misc	The Learning Commons is Alive in New Zealand.	2010
4081398	favorite novels . Start by exploring the locations where The	Lord of the Rings	( 2001 ) was filmed using the Google Earth File	NA	2010	Academic	Teacher Librarian	ACAD_Misc	Virtual Expeditions: Google Earth_ GIS_ and Geovisualization Technologies in Teaching and Learning.	2010
4081398	, P. ( Director ) . ( 2001 ) .	Lord of the Rings	. . ( Available from New Line Warner , One	NA	2010	Academic	Teacher Librarian	ACAD_Misc	Virtual Expeditions: Google Earth_ GIS_ and Geovisualization Technologies in Teaching and Learning.	2010
4117289	and the music together , using the film trilogies The	Lord of the Rings	and Star Wars as cases in Together , myth and	NA	2010	Academic	Music Educators Journal	ACAD_Humanities	If We Knew What Spirituality Was_ We Would Teach for It. 	2011
4117289	See , and Music Education : The Case of The	Lord of the Rings	and The Road Goes Ever On , Journal of Aesthetic	NA	2010	Academic	Music Educators Journal	ACAD_Humanities	If We Knew What Spirituality Was_ We Would Teach for It. 	2011
4117289	, Myth , and Education : The Case of the	Lord of the Rings	Film Trilogy , Journal of Aesthetic Education , 44 ,	NA	2010	Academic	Music Educators Journal	ACAD_Humanities	If We Knew What Spirituality Was_ We Would Teach for It. 	2011
4120055	from Avatar , Planet of the Apes , Transformers ,	Lord of the Rings	, and Star Wars are written at a second- or	NA	2010	Academic	Futurist	ACAD_Misc	A Future of Fewer Words? 	2012
1015770	all fantasy works , J. R. R. Tolkien 's The	Lord of the Rings	, have poured money into the coffers of the Tolkien	NA	1990	Fiction	Kenyon Review	FIC_Gen__Jrnl_	Confessions of a metamorph.	1993
1005108	Aeryk 's room : fairy tales and passages from The	Lord of the Rings	. Later , when the storm arrived , they would	NA	1990	Fiction	Fantasy &amp; Science Fiction	FIC_SciFi_Fant	Faerie Storm	1998
1006941	'd acquired years ago , back in college , when	Lord of the Rings	held all the secrets of the Universe and my holiest	NA	1990	Fiction	Fantasy &amp; Science Fiction	FIC_SciFi_Fant	How to Make Unicorn Pie	1999
1032274	science-fiction rack and spotted one of the volumes of The	Lord of the Rings	. I muttered , ' Is this old turkey still	NA	1990	Fiction	The Rivan codex /	FIC_Gen__Book_	The Rivan codex /	1999
1034178	representative and distinctive works books like J.R.R. Tolkien 's The	Lord of the Rings	, and also George Orwell 's Nineteen Eighty-Four and Animal	NA	2000	Fiction	J.R.R. Tolkien : author of the century	FIC_Juvenile	J.R.R. Tolkien : author of the century /	2001
1034178	Hobbit , which came out in 1937 , and The	Lord of the Rings	, published in three volumes in 1954-5 . His main	NA	2000	Fiction	J.R.R. Tolkien : author of the century	FIC_Juvenile	J.R.R. Tolkien : author of the century /	2001
1034178	right , he might not have needed to write The	Lord of the Rings	. Tolkien 's fiction is certainly rooted in philology as	NA	2000	Fiction	J.R.R. Tolkien : author of the century	FIC_Juvenile	J.R.R. Tolkien : author of the century /	2001
1034178	sign of these convictions that again and again in The	Lord of the Rings	he has the characters speak in these languages without bothering	NA	2000	Fiction	J.R.R. Tolkien : author of the century	FIC_Juvenile	J.R.R. Tolkien : author of the century /	2001
1034178	genre it has become , without the lead of The	Lord of the Rings	. This seems , however , Lord of the Rings	NA	2000	Fiction	J.R.R. Tolkien : author of the century	FIC_Juvenile	J.R.R. Tolkien : author of the century /	2001
1034178	Lord of the Rings . This seems , however ,	Lord of the Rings	was quite clearly a sport , a mutation , lusus	NA	2000	Fiction	J.R.R. Tolkien : author of the century	FIC_Juvenile	J.R.R. Tolkien : author of the century /	2001
1034178	few direct imitators , though many admirers , after The	Lord of the Rings	the form . Any bookshop in the English-speaking world will	NA	2000	Fiction	J.R.R. Tolkien : author of the century	FIC_Juvenile	J.R.R. Tolkien : author of the century /	2001
1010049	to weapons of mass destruction . When , in The	Lord of the Rings	, Frodo learns of the threat of the Ring ,	NA	2000	Fiction	Macleans	FIC_Gen__Jrnl_	From boom to bust	2003
1050893	by a blonde-haired , green-eyed , EIGHT-YEAR-OLD BOY carrying a	Lord of the Rings	lunchbox . Ryan hesitates and is about to stop the	NA	2000	Fiction	Cellular	FIC_Movies	Cellular	2004
1050893	as he gets close-JESSICA ( VO ) ( interrupting )	Lord of the Rings	! I forgot his father bought him a Lord of	NA	2000	Fiction	Cellular	FIC_Movies	Cellular	2004
1050893	the Rings ! I forgot his father bought him a	Lord of the Rings	lunchbox last week ! Ryan 's heart stops in his	NA	2000	Fiction	Cellular	FIC_Movies	Cellular	2004
1012426	influenced , she knew , by dark castles from The	Lord of the Rings	, with its shaggy heroes who had replaced his cartoon	NA	2000	Fiction	Good Housekeeping	FIC_Gen__Jrnl_	The precious	2005
1012426	Zealand ? " " That 's where they filmed The	Lord of the Rings	" Andy blurted . " Oh , now you 've	NA	2000	Fiction	Good Housekeeping	FIC_Gen__Jrnl_	The precious	2005
1036692	she termed an international catch . Known as " the	Lord of the Rings	" because he had been married so many times ,	NA	2000	Fiction	One dangerous lady : a novel	FIC_Juvenile	One dangerous lady : a novel /	2006
4076135	target . He would destroy it . Just like in	Lord of the Rings	, who tries to stop me , I shall prevail	NA	2010	Fiction	A Time for Heroes	FIC_SciFi_Fant	A Time for Heroes	2010
4090087	probation . But he could recite every word of the	Lord of the Rings	movies , so Roxy knew he was smart enough to	NA	2010	Fiction	Our lady of immaculate deception	FIC_Gen__Book_	Our lady of immaculate deception	2010
4085441	word this time . He could n't remember if The	Lord of the Rings	had already been published in the U.S. by 1964 ,	NA	2010	Fiction	Analog Science Fiction & Fact	FIC_SciFi_Fant	Betty Knox and Dictionary Jones in The Mystery of the Missing Teenage Anachronisms	2011
4120841	started speaking in the creepy voice of Gollum from The	Lord of the Rings	: " Must have ! " <p> Taylor shrieked ,	NA	2010	Fiction	Buried secrets	FIC_Gen__Book_	Buried secrets	2011
4120526	the elven stereotype had been helped a bit with the	Lord of the Rings	movies . It was more Orlando Bloom and less Keebler	NA	2010	Fiction	Night games	FIC_Gen__Book_	Night games	2012
2035303	? J.R.R. Tol kien wrote The Hobbit , followed by	Lord of the Rings	Trilogy - really very charming reading it now . Had	NA	1990	Magazine	Rolling Stone	MAG_Entertain	Love_ Janis.	1993
2027091	was CEI 's 1993 Warren Brookes fellow . ) The	Lord of the Rings	, by J.R.R. Tolkien . A trilogy that does more	NA	1990	Magazine	American Spectator	MAG_News_Opin	Books for Christmas.	1994
2026655	was later eclipsed by J. R. R. Tolkien ( The	Lord of the Rings	) and Lovecraft , who both were heavily influenced by	NA	1990	Magazine	American Heritage	MAG_Soc_Arts	The man who can scare Stephen King.	1995
2039994	late teens from reading J. R. R. Tolkien 's The	Lord of the Rings	. Trolls , elves , hobbits , wizards , dark	NA	1990	Magazine	Christianity Today	MAG_Religion	In pursuit of character.	1995
2039994	I am , many years later . After reading The	Lord of the Rings	two or three times in my teens , I have	NA	1990	Magazine	Christianity Today	MAG_Religion	In pursuit of character.	1995
2008763	, a sanctuary for elves in J.R.R. Tolkien 's The	Lord of the Rings	trilogy , is a place where beautiful things are made	NA	1990	Magazine	Bicycling	MAG_Sports	Wild things	1997
2027926	the " tree-shepherds of the forest " in Tolkien 's	Lord of the Rings	. Our ways of relating to trees are as varied	NA	1990	Magazine	Christian Century	MAG_Religion	Open the kingdom for a cottonwood tree	1997
2012838	to Bright 11-year-olds can read almost anything -- from The	Lord of the Rings	to Report on Business -- but their understanding is limited	NA	1990	Magazine	Todays Parent	MAG_Women_Men	How to read your childs reading ability	1998
2016130	, Harry Potter and the Sorcerer 's Stone , and	Lord of the Rings	will all be virtually completed before on getting stuff in	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Quiet on the set	2000
2016159	, Town and Country , and $270 mil gamble the	Lord of the Rings	trilogy . FYI Comic-book fan De Luca once wrote a	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	EWs power powerland	2000
2035477	new movie -- it 's an adaptation of Tolkien 's	Lord of the Rings	. I wish I could find a place like that	NA	2000	Magazine	Rolling Stone	MAG_Entertain	PEOPLE OF THE YEAR.	2000
2016166	did In their first week of theatrical release . ///X	Lord of the Rings	BY LISA SCHWARZBAUM Hollywood can put men on Mars and	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	The best and worst: Movies	2001
2016166	at best . And in such a kingdom , The	Lord of the Rings	: The Fellowship of the Ring rules . This is	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	The best and worst: Movies	2001
2016166	of detail in J.R.R. Tolkien 's towering fantasy trilogy The	Lord of the Rings	, the text on which the film is built .	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	The best and worst: Movies	2001
2016172	on your shoulder . " While audiences await the next	Lord of the Rings	installment , the single dad is preparing for another breakthrough	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	The entertainers: Viggo Mortensen	2001
2016181	pay homage to J.R.R. Tolkien , the author of The	Lord of the Rings	and The Hobbit , that the earth sags behind the	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Elvish lives!	2001
2016181	just because of those opulent trailers for New Line 's	Lord of the Rings	movie trilogy . The man is everywhere . " When	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Elvish lives!	2001
2016181	into Galadriel 's farewell song from Chapter VIII of The	Lord of the Rings	. In spite of Oxford 's rumbling traffic and a	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Elvish lives!	2001
2016181	. Here Professor Tolkien had spent 12 years on The	Lord of the Rings	, mapping out every mountain and glen of Middle-earth as	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Elvish lives!	2001
2016181	sure what to make of the leviathan known as The	Lord of the Rings	. " My work has escaped from my control ,	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Elvish lives!	2001
2016181	. The Hobbit had been pretty successful , but The	Lord of the Rings	as a hardcover was always a pretty big beast to	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Elvish lives!	2001
2016181	was flooding bookstores with thousands of 75-cent pirate installments of	Lord of the Rings	. Tolkien fought back . Though his publishers and Ace	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Elvish lives!	2001
2016181	the Ballantine paperback , with all those weird animals on	Lord of the Rings	. ( " Where is this place ? " Tolkien	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Elvish lives!	2001
2016182	Dominic Monaghan , Wood , and Billy Boyd ///X The	Lord of the Rings	: The Fellowship of the Ring Starring Elijah Wood Ian	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Force of hobbits	2001
2016182	J.R.R. Tolkien , the modern lit classic known as The	Lord of the Rings	trilogy . And I follow quickly by saying that The	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Force of hobbits	2001
2016182	trilogy . And I follow quickly by saying that The	Lord of the Rings	: The Fellowship of the Ring is thrilling-a great picture	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Force of hobbits	2001
2031794	heroes of the 20th century 's best-loved book , The	Lord of the Rings	, as well as The Hobbit , a preceding story	NA	2000	Magazine	National Review	MAG_News_Opin	The Truth Beyond Memory.	2001
2031794	a legion of fierce detractors . When readers chose The	Lord of the Rings	as " the greatest book of the century " in	NA	2000	Magazine	National Review	MAG_News_Opin	The Truth Beyond Memory.	2001
2031794	characteristic . " If the new film version of The	Lord of the Rings	is seen as a flight from reality , then it	NA	2000	Magazine	National Review	MAG_News_Opin	The Truth Beyond Memory.	2001
2031794	for more than a generation . At bottom , The	Lord of the Rings	is a deeply conservative book-a fact that may explain the	NA	2000	Magazine	National Review	MAG_News_Opin	The Truth Beyond Memory.	2001
2031794	source of personal inspiration . Characters and events in The	Lord of the Rings	often echo the half-forgotten poems of the Anglo-Saxons , the	NA	2000	Magazine	National Review	MAG_News_Opin	The Truth Beyond Memory.	2001
2031794	from the ancient manuscripts of northern Europe . In The	Lord of the Rings	, for instance , Gandalf is the name of a	NA	2000	Magazine	National Review	MAG_News_Opin	The Truth Beyond Memory.	2001
2031794	book a reflection of his own faith . " The	Lord of the Rings	is of course a fundamentally religious and Catholic work ;	NA	2000	Magazine	National Review	MAG_News_Opin	The Truth Beyond Memory.	2001
2031794	signature , a personal mark of piety . " The	Lord of the Rings	, then , is not an explicitly Christian work ,	NA	2000	Magazine	National Review	MAG_News_Opin	The Truth Beyond Memory.	2001
2031794	themes about knowledge , salvation , and eternity . The	Lord of the Rings	may be read and enjoyed without reference to any theology	NA	2000	Magazine	National Review	MAG_News_Opin	The Truth Beyond Memory.	2001
2031794	extraordinary fondness millions of ordinary readers have shown for The	Lord of the Rings	over the last five decades , and very difficult to	NA	2000	Magazine	National Review	MAG_News_Opin	The Truth Beyond Memory.	2001
2033348	expected to be a hit . Up next is "	Lord of the Rings	. " Already , Parsons is emphasizing that meeting the	NA	2000	Magazine	Newsweek	MAG_News_Opin	Make Way for the CEO.	2001
2033365	graveyards . Before coming to the land of " The	Lord of the Rings	, " you 'd heard two things over and over	NA	2000	Magazine	Newsweek	MAG_News_Opin	LURE OF THE RINGS.	2001
2035493	of the Ring For the first film in his "	Lord of the Rings	" trilogy , director Peter Jackson combines mythic power ,	NA	2000	Magazine	Rolling Stone	MAG_Entertain	The year in movies.	2001
2000438	shows me he should have been the MVP . "	Lord of the Rings	Sure , Kobe Bryant 's knack for walking on air	NA	2000	Magazine	Sports Illustrated	MAG_Sports	Fourth-quarter horses	2002
2016236	most nominations of any film , Peter Jackson 's The	Lord of the Rings	: The Fellowship of the Ring continues its media assault	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	A Rings toss	2002
2016237	telling them it 's Denzel 's year or that The	Lord of the Rings	will rule . To get inside the head games ,	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Breaking the Oscar code	2002
2016237	what honorary awards are for . " Best Picture The	Lord of the Rings	. " By default , " he says . "	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Breaking the Oscar code	2002
2016237	sanity ? " ///X Best Director Peter Jackson , The	Lord of the Rings	. " You want to reward a guy for spending	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Breaking the Oscar code	2002
2016237	. " She applauded the special effects wizardry of The	Lord of the Rings	, but she thought the kids were " too Hollywood	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Breaking the Oscar code	2002
2016237	. For the record , his sure things are The	Lord of the Rings	for Best Picture , Peter Jackson for Best Director ,	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Breaking the Oscar code	2002
2033393	COLOR ) : LOGAN PHOTO ( COLOR ) : '	Lord of the Rings	' PHOTO ( COLOR ) : Madonna PHOTO ( COLOR	NA	2000	Magazine	Newsweek	MAG_News_Opin	How It All Fell Apart.	2002
2133716	natural beauty depicted in the first filmed installment of The	Lord of the Rings	trilogy , you will love seeing the real thing in	NA	2000	Magazine	TIME	MAG_News_Opin	Home of the Hobbit	2002
2010491	touchy-feelies together : Their mutual friend Orlando Bloom , of	Lord of the Rings	fame , last flick The Kelly Gang , in Melbourne	NA	2000	Magazine	Cosmopolitan	MAG_Women_Men	Celebrity dating secrets-revealed	2003
2016336	one of the biggest movies released in theaters since The	Lord of the Rings	: The Two Towers . But I was extremely disappointed	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Mail	2003
2016338	of zombies in an uproarious splatterfest proving that before The	Lord of the Rings	, Jackson was one cheerfully sick pup . Pliers extract	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Revenge of the cult movies!	2003
2016385	. Sparrow 's ally is blacksmith-with-a-past Will Turner ( The	Lord of the Rings	' Orlando Bloom ) , who partners up with the	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Ship of Ghouls	2003
2033455	last week of New Line 's final episode of "	Lord of the Rings	. " ) At about $100 billion in value ,	NA	2000	Magazine	Newsweek	MAG_News_Opin	PRIME TIME FOR PARSONS.	2003
2033479	installment of his adaptation of J.R.R. Tolkien 's " The	Lord of the Rings	, " and some costumes and props made for the	NA	2000	Magazine	Newsweek	MAG_News_Opin	SECRETS OF THE KING	2003
2033479	aint-it-cool-news . " Since nobody has mentioned it , '	Lord of the Rings	' will kick ' Star Wars ' " I 'm	NA	2000	Magazine	Newsweek	MAG_News_Opin	SECRETS OF THE KING	2003
2033479	that it did not make a profit on " The	Lord of the Rings	. " news-week has learned that early this year ,	NA	2000	Magazine	Newsweek	MAG_News_Opin	SECRETS OF THE KING	2003
2033479	. And Jackson and Miramax , which launched " The	Lord of the Rings	" years ago but ultimately could n't afford to make	NA	2000	Magazine	Newsweek	MAG_News_Opin	SECRETS OF THE KING	2003
2035576	reality ( Mystic River ) or computer-generated fantasy ( The	Lord of the Rings	: Return of the King ) , were made by	NA	2000	Magazine	Rolling Stone	MAG_Entertain	Faceoff: The King and the Clint.	2003
2035576	the best movie of the year ? Is n't The	Lord of the Rings	: Return of the . King - its closest rival	NA	2000	Magazine	Rolling Stone	MAG_Entertain	Faceoff: The King and the Clint.	2003
2035576	's that rare film that is truly uncompromised. 2 The	Lord of the Rings	: Return of the King Directed by Peter Jackson AFTER	NA	2000	Magazine	Rolling Stone	MAG_Entertain	Faceoff: The King and the Clint.	2003
2039586	of our own moral tales , from Star Wars and	Lord of the Rings	to countless lesser entertainments . " ( I am trying	NA	2000	Magazine	Christian Century	MAG_Religion	Americas theologian.	2003
2039598	, age ten , who finally got to see The	Lord of the Rings	: The Two Towers after months of anticipation . "	NA	2000	Magazine	Good Housekeeping	MAG_Women_Men	The family that kept on growing.	2003
2039724	battle royal between secret societies over stakes that dwarf The	Lord of the Rings	. What 's more , this potboiler with more cliffhangers	NA	2000	Magazine	U.S. Catholic	MAG_Religion	Painted out of the picture.	2003
2039803	our video clip , a medium-quality MPEG-4-encoded trailer from The	Lord of the Rings	: The Two Towers . ( We would have used	NA	2000	Magazine	PC World	MAG_Sci_Tech	WARP-SPEED WIRELESS.	2003
2002463	weeks of back e-mail and saw part three of The	Lord of the Rings	in a slammin ' multiplex with surround sound and stadium	NA	2000	Magazine	Popular Science	MAG_Sci_Tech	Tech 54_ Where Are You? How much has technology really changed our daily lives? We asked a highly wired writer to spend 10 days in the big city living with the technology of 50 years ago. No Web_ no cell_ no laptop_ no ATM card.;	2004
2003568	instance , that the film industry that sprang up around	Lord of the Rings	in Wellington , New Zealand will lure talent away from	NA	2000	Magazine	Money	MAG_Financial	What makes a place hot	2004
2004772	the descent into the mines of Moria in " The	Lord of the Rings	. An abstract pictograph of a dancing human , probably	NA	2000	Magazine	Sunset	MAG_Home_Health	Way down under	2004
2008513	activists-including actor Viggo Mortensen , who plays Aragorn in the	Lord of the Rings	films-very few people outside South Dakota have noticed at all	NA	2000	Magazine	Backpacker	MAG_Sports	Little Big War	2004
2016448	probably kicked off by Peter Jackson 's success with The	Lord of the Rings	, and this summer it truly bore fruit . Sam	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	Gimme Swelter	2004
2027314	the CPR battlefield as being " like the scene in	Lord of the Rings	where a small band of defenders scan the horizon and	NA	2000	Magazine	American Spectator	MAG_News_Opin	Conservative Victories_ Conservative Budgets.	2004
2028377	e disappointed , " writes Steve Vineberg about the film	Lord of the Rings	: The Return of the King ( Jan. 13 )	NA	2000	Magazine	Christian Century	MAG_Religion	letters	2004
2030272	Sorry , we 're out : Peter Jackson and other	Lord of the Rings	cast and crew finally arrived at the New crowded bash	NA	2000	Magazine	People	MAG_Entertain	ALL-ACCESS PASS	2004
2030279	lifetime 's worth of free tacos now . " Did	Lord of the Rings	producer Barrie Osborne really date Billy Crystal 's cousin ?	NA	2000	Magazine	People	MAG_Entertain	What Was Up With...	2004
2035453	Tony Cox in Bad Santa , Elijah Wood in The	Lord of the Rings	: The Return of the King , and Tom Cruise	NA	2000	Magazine	Esquire	MAG_Women_Men	The Short List	2004
2035590	it 's safe , it 's OK . Even the	Lord of the Rings	movies , which I really like , had you all	NA	2000	Magazine	Rolling Stone	MAG_Entertain	Quentins Kung-Fu Grip.	2004
2124162	in the front row was pint-size singer Christina Aguilera and	Lord of the Rings	lovely Liv Tyler , who had flown in especially for	NA	2000	Magazine	TIME	MAG_News_Opin	Paris When It Poufs	2004
2124214	inquiring sportsmen want to know : A ) Is The	Lord of the Rings	: The Return of the King a dead cert for	NA	2000	Magazine	TIME	MAG_News_Opin	The Oscar Crunch	2004
2008534	of Kiwi trekking-only the Routeburn blends life-list alpine scenery with	Lord of the Rings	rainforests , classic hut hiking , secret pockets of solitude	NA	2000	Magazine	Backpacker	MAG_Sports	New Zealand!	2005
2009290	, Ohio , a talking-well , hissing-sculpture inspired by The	Lord of the Rings	. Sidebar We loved this entry . But please do	NA	2000	Magazine	Bicycling	MAG_Sports	Contest: WIN ANY BIKE*	2005
2016477	The High Cost of Low Price Best Performance by a	Lord of the Rings	Vet A History of Violence 's Viggo Mortensen Hairiest Performance	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	FILMS OF THE YEAR: movies	2005
2016477	History of Violence 's Viggo Mortensen Hairiest Performance by a	Lord of the Rings	Vet Kong 's Andy Serkis Limpest Performance by a Lord	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	FILMS OF THE YEAR: movies	2005
2016477	Rings Vet Kong 's Andy Serkis Limpest Performance by a	Lord of the Rings	Vet Elizabethtown 's Orlando Bloom Remakes That Never Should 've	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	FILMS OF THE YEAR: movies	2005
2016478	's latest and greatest confectioner of eye candy after his	Lord of the Rings	trifecta , then King Kong ended the debate . Not	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	GREAT PERFORMANCES	2005
2016485	Line Cinema bilked it out of profits from the first	Lord of the Rings	film . 3.16 Robert Blake is acquitted of murdering wife	NA	2000	Magazine	Entertainment Weekly	MAG_Entertain	THE YEAR THAT WAS	2005
